,Review Id,Content,ID
1269,8,It’s quite nice product and original and the delivery time was also affable,93
1270,9,very good mobile phone,93
1271,10,فون مجھے مل گیا پی ٹی اے پروؤ ہے بہت اچھی پیکنگ تھی جو آرڈر کیا تھا وہی ملا ہے بہت شکریہ,93
1272,11,Received sealed pack. Same as ordered. Satisfied,93
1273,12,Original product at good price.,93
1274,13,Satisfied with the product.thanks to draz,93
1275,14,"ALHAMDULILLAH mobile recieved and seller is higly recommend, thanx seller.",93
1276,15,Timely Delivered & a Decent cell phone.,93
1277,1,"""Recently acquired the Infinix Note 30 – impressed with its overall performance. The shipment exceeded expected delivery time, though there was a color discrepancy (ordered black, received gray). Will share detailed performance feedback after more use. Appreciate Daraz team for their service.""",94
1278,2,Mashallah phone Tu great ha budget friendly value for money packing company packing mei tha seal pack sound system JBL company Ka ha sound la Jawab ha 10/10 for seller and for phone 10/8,94
1279,3,موبائل زبردست ہے اور بہت ہی مناسب قیمت میں ملا ہے ۔ 8 جی بی 256 جی بی میں یہ بیسٹ آپشن ہے ۔ اور سیلر بھائی نے بہت ہی تعاون کیا ۔ ہر چیز بہت بہترین طریقے سے واضح کی۔ باقاعدہ آن لائن وارنٹی بھی چیک کروائی گئی۔ جو دوست بھی لینا چاہئیں ضرور لیں انشاء اللہ نا امید نہیں ہوں گے اور انشاء اللہ اچھی چیز ملے گی۔ آرڈر کرنے کے تیسرے دن موبائل گھر پہنچ گیا ماشاءاللہ بہت ہی عمدہ سروس ۔ اللہ سبحانہ وتعالی جزائے خیر عطا فرمائیں آمین,94
1280,4,thankyou Alhamdulillah trading co for delivering phone fast and on time. they delivered box packed genuine product. businesses like Alhamdulillah trading co are reason to trust ecommerce. keep up the good work. looking forward to do business again.,94
1281,5,Great phone and in same condition box packed sealed. Orrigional accessories. Everything is great but delivery was not good by leopard. They tell that delivery is not in that area.,94
1282,6,Asslaam u Alaikum & Thanks to seller after my order I received phone in 50/- Hrs very fast service of Daraz & Seller.I got phone in genuine condition.God bless u Brother,94
1283,7,very nice mobile infnix Note 30 quality is amazing colour osam Thanks draz,94
1284,8,appreciation for Daraz and seller.. placed order and recieved in less than 24 hrs.. fast and safe delivery.. thumbs up 👍,94
1285,9,"very good phone in this budget. very sleek design, good battery , graphics and performance.",94
1286,10,best quality original product,94
1287,11,Seller is cooperative. Delivery was on time. Product quality is as shown in the photos. Packing was not upto the mark. Seller is requested to properly pack the mobiles. I'll definitely buy from this seller in future.,94
1288,12,main nay infinix note 30 horder kia black colour main MA SHA ALLAH bhut acha sat ha use krnay me..i like this thanks to draz...,94
1289,13,its a wonderful cell phone.. everything is in good condition. packing is good. recommended seller,94
1290,14,Mashallah phone Tu great ha budget friendly value for money packing company packing mei tha seal pack sound system JBL company Ka ha sound la Jawab ha 10/10 for seller and for phone 10/8,94
1291,15,"mobile is fine, but terrible delivery experience, 1st they updated wrong status that address not found & after making multiple complaints i was asked to visit their office for order pickup ( also had to visit twice bcz they were unable to find parcel on the 1st day of visit)",94
1292,1,"Excellent product, genuine and original product, PTA approved. No Patched mobile. Seller sounds a very professional and committed in such deals. strongly recommended and feel free to buy this product. Thank you Daraz and Grateful to you Dear Seller...",95
1293,2,#11.11 received as per specs mentioned. highly recommended.,95
1294,3,Box was sealed and came with all accessories. The seller is recommended for geniune product.,95
1295,4,excellent device delivered before time 100% seller recommended.,95
1296,5,very beautiful thanks shop tech love you set was pin pack,95
1297,6,I am regular customer of daraz and always have a v.good Experience with daraz. Itel s23 is Excellent same as show in picture Thank you daraz,95
1298,7,Good Packing and delivery on time...Great Work,95
1299,8,recieved on time,95
1300,9,Awesome device.Thanks daraz and seller for on time delivery.,95
1301,10,Reasonable phone at a reasonable price,95
1302,11,Received same but packing need improvement to prevent damage and ensure safety.,95
1303,12,very good smart phone and good packing Thanks 👍,95
1304,13,all good.no problem in any function,95
1305,14,good,95
1306,15,delivery in time.paking low standard.,95
1307,N/A,N/A,95
1308,N/A,N/A,95
1309,1,Jo order kia tha wohi mila hai.Seller bhi acha hai.Thanks seller and Daraz.,96
1310,2,order blue colour ka kiya hai or behja gray ka hai i am not satisfied,96
1311,3,,96
1312,1,Its other wise is good but battery runs so fast and also runs a bit slow other wise its all good,97
1313,2,"MaashaAllah acha phone hai, battery bhi pura din chalti hai, thanks seller",97
1314,3,acha product Baja hai acha seller ha,97
1315,4,Its other wise is good but battery runs so fast and also runs a bit slow other wise its all good,97
1316,5,mobile is v good in cheap price,97
1317,6,1st copy ha orginal mobile nhi ha,97
1318,7,,97
1319,8,acha product Baja hai acha seller ha,97
1320,9,,97
1321,10,,97
1322,1,"Mobil is little bit slow, camera result average. Seller is not cooperating but product received is well packed and as per mentioned specifications",98
1323,2,Excellent 👍 Pin pack device with mega discount in #11.11 #11.11 seller is honest Daraz has become a life patner. Thanks Daraz. Thanks Tecno Pakistan.,98
1324,3,"Tecno Spark 10 Pro 💯% original mobile, PTA approved, sealed pack, box pack, with all accessories. thank and love u daraz and seller 🥰🌹👍",98
1325,4,"at least i recieved my phone its awesome phone features also best, camera 💯 , battery life too good, smart and weight less phone 💯 recommended",98
1326,5,After using for few days i found this phone very recommended under such price,98
1327,6,الحمدللہ ٹیکنو موبائل فون %ا100 اوریجنل موبائل ہے ۔ وارنٹی بھی 13 مہینے کی ہے ۔ میں سیلر کی سروسز سے مطمئن ہوں ۔,98
1328,7,#11.11 میں نے ابھی تک اسے کھولا نہیں ہے ۔ ارڈر دیے ہوئے چھ دن ہو چکے تھے کافی لیٹ ایا ہے ۔ لیکن بہرحال اوریجنل پروڈکٹ لگ رہی ہے ۔ شکریہ دراز 🌹,98
1329,8,bohat acha mobile hai or bilkul thek aya hai ot time pe aya hai theens daraz,98
1330,9,mobile is genuine but not used yet but look wise awesome,98
1331,10,very beautiful very elegant Just like A Wow .😲,98
1332,11,received before time. nice phone in this price range,98
1333,12,mashaallah so beautiful so elegant 11.11 zabardast sale,98
1334,13,"Just so beautiful, so elegant just wow!!!",98
1335,14,excellent phone. specs buht achi aur design zbrdst ar unique. recommended,98
1336,15,"Device Achi hai, Seller b achy hain me is phone ko recommend krta hun ap sbko. Bohat acha product hai ye.😍❤️ phone on kiya hai acha chal raha hai.🫠",98
1337,1,"Recommended seller 💯 fast shipping, pin packed.This phone has been warranty active 6 weeks ago on manufacture date by Samsung. Phone is original and has not been repacked. The warranty is 24 months and will expire september 2025.So hurry up before your favorite color is sold out.",99
1338,2,"In description section it says: What's in the box = 1 Phone , 1 Charger. But there is no Charger in the box. I know Samsung latest phone don't have chargers anymore, But then, why did your write it Like that. Moreover, the description/Specification Style of this phone in the daraz store was the worst thing I have ever seen. Kindly hire someone good. Other then of that, Original Seller(Samsung Flagship Store) is Selling Original/Sealed mobile phones. Good Delivery Service. So overall 3 Star",99
1339,3,#RWC2. Genuine product with quick delivery.,99
1340,4,#RWC2. Genuine product with quick delivery.,99
1341,5,In-time delivery and exact product. Fully satisfied with Daraz and their 11.11 sale.,99
1342,6,Recommended sellar. Original product PTA approved. Deliver time to Lahore 3 days.,99
1343,7,Fast delivery. they sent what they showed.,99
1344,8,"awesome phone,timely delivery",99
1345,9,awesome....,99
1346,10,"excellent,",99
1347,11,"In description section it says: What's in the box = 1 Phone , 1 Charger. But there is no Charger in the box. I know Samsung latest phone don't have chargers anymore, But then, why did your write it Like that. Moreover, the description/Specification Style of this phone in the daraz store was the worst thing I have ever seen. Kindly hire someone good. Other then of that, Original Seller(Samsung Flagship Store) is Selling Original/Sealed mobile phones. Good Delivery Service. So overall 3 Star",99
1348,12,he log 2 3 br mere sath kr chuky h ye asa . 2 3 month purana used mobile bhejte . afsos daraz fraud sellers ko kuch nhi kheta,99
1349,13,The phone is fine but very conveniently they didn't inform that the phone isn't dual sim. Being sly gets you nowhere.,99
1350,14,,99
1351,15,,99
1352,1,Meny jo socha tha us sy kahi gunna ziyad achi cheez paayi bhut zabadast hai hai dabba pack and One year warranty m,100
1353,2,thnx sir muja umeed nahe ti muja atna Acha or bahtreen mobile mali g thnx team & thnx draz😘😘😘😘,100
1354,3,Bohut acha phone hai or MASHAALLAH sa delivery bhi time par hui hai or jo mena color bola tha wohi bhaja hai thank yoy so much,100
1355,4,Amazing mobile phone. good delivery time.,100
1356,5,MA SHA ALLAH jo order kia tha woi same mila ha Mobile bhut zeberdast ha use krnay main. excellent Bint e saeed and draz...,100
1357,6,Meny jo socha tha us sy kahi gunna ziyad achi cheez paayi bhut zabadast hai hai dabba pack and One year warranty m,100
1358,7,thnx sir muja umeed nahe ti muja atna Acha or bahtreen mobile mali g thnx team & thnx draz😘😘😘😘,100
1359,8,Original Mobile phone 📱 Thanks Daraz 😊😊,100
1360,9,Bohut acha phone hai or MASHAALLAH sa delivery bhi time par hui hai or jo mena color bola tha wohi bhaja hai thank yoy so much,100
1361,10,Service and product both are great must be recommended this seller,100
1362,11,ماشاءاللہ جی بہت اچھا موبائل ہے میرے بیٹے کو بہت پسند ایا ہے اور میں چاہ رہا ہوں کہ اس میں ایک سیٹ میں انشاءاللہ 30 پرو بھی منگواؤں,100
1363,12,amazing delivery before time .. excellent experience.... best seller recommended,100
1364,13,#11.11,100
1365,14,The product is good.The seller is also replying to every question..This is my first phone and sho happy lol,100
1366,15,a nice packing and fastest delivery in sale. i am really impressed now from daraz.,100
1367,N/A,N/A,100
1368,1,Best mobile in this price I recommend others to buy this specially from this seller Seller is very good responsive #ReviewWorldCup,101
1369,2,ماشا ﷲ اوریجنل پیکنگ اور فاسٹ ڈلیوری قابل اعتماد سیلر شکریہ,101
1370,3,"Boht acha tajurba,raha, very kind perdon seller,,her bat ka boht achy sy reply kia,,mjhy ordrr jaldi chahye tha within 2 days mien order milgya,,box pack packing,,delivery bhi fast hui, ,Allah is seller k karobar mien taraqi dy",101
1371,4,very nice seller very coprative and very good product and service,101
1372,5,ایک بار پھر شکریہ اس اسٹور والے کے ساتھ میرا دوسرا تجربہ کامیابی سے مکمل ہوا۔,101
1373,6,"Best seller very cooperative Mobile overall acha ha ,, sb perfect ha.... Pr sb se Acha seller ka ikhlaq ha jis trhan deal krty hain very nice... Will shop again InshaAllah",101
1374,7,really honest seller.. fast delivery service.. same as shown Jo dekha waise hi Aya box packed😍 I don't have pic now but I'll show pics very soon.. thank you so much seller and daraz😇 100% recommended 🤩🤩,101
1375,8,behtreen service daba pack set behtreen packing mein mily delivery bhe tym.sy pehly 3 din mein ho gae seller jaldi response karta hay highly recommended,101
1376,9,Great Seller. fast delivery and quick response chat service. 10 out of 10 for the seller.,101
1377,10,Good Product as per picture. Delivery on time. I am satisfied. I recommend this seller,101
1378,11,delivered on time.same as shown in pictures. thanks for your nice cooperation.,101
1379,12,received on time and best phone in this price range,101
1380,13,Abi SIM dal k use nai kiya baqi Sahi laga raha hai,101
1381,14,awesome jitna suna Tha us Sy zyada acha,101
1382,15,nice mobile 📱 👌,101
1383,1,Securely packed and delivered. Exactly as described and ordered. There was no Tech Sirat Warranty card in the box. So I have reservations there. Apart from the warranty card All is Well.,102
1384,2,Received same as advertised with color,102
1385,N/A,N/A,102
1386,1,Thanx a lot OPPO Mobile Pakistan for quality product which i ordered & Daraz for in time delivery.,103
1387,2,"I recently received my parcel from the official Oppo store, and while the phone itself is excellent and original, I was disappointed with the packaging. The box arrived damaged, and there were no bubble wrap or proper protection inside. However, I must commend the seller for their polite and reasonable behavior throughout the process. I hope they improve their packaging to ensure better protection for future shipments. #OnlineShopping #OppoStore #CustomerExperience",103
1388,3,Good Service.. Mobile recieved on time 👍,103
1389,4,zarbardat,103
1390,5,Thanks Oppo Pakistan for your rapid response I'm also glad to have the same product that I have ordered. and special thanks to all the team of Daraz for being cooperative and responsive.,103
1391,6,Good Service.. Mobile recieved on time 👍,103
1392,7,got the phone in 3 working days the packaging and the servive was amazing,103
1393,8,"Thanks, Daraz, for providing such a wonderful platform for us.. Thanks Oppo 👍 😊",103
1394,9,I have ordered A17 but I got A77s Thank you so much 😊😊😊,103
1395,10,mobile acha th pr deliver total 12 din m hoi,103
1396,11,Product is great. Oppo representatives are very responsive.,103
1397,12,really good thanks oppo,103
1398,13,good 👍,103
1399,14,Genuine product,103
1400,15,excellent,103
1401,1,"I got what was shown, but I want to tell about the seller that my chat was not responded even after a couple of days, so please make your availability there so that the customer can place the order with full sitesify. Because the amount matters But my goal was to buy the product from there, so I took what I have and it is 💯 %authentic, and the warranty has not started yet, But the handsfree did not come out of the box, maybe not provided by the company. So the Overall experience was great and the seller is highly recommended. Thanks Daraz & Seller.🥰",104
1402,2,Great Experience as usual and I have purchased many mobiles from DARAZ but this time get maximum discount in 11/11 Sales on Note 30 pro,104
1403,3,Allahamdolilah received📩 mobile is original and new as mentioned recommended for buying. same thing which is ordered rather late delivered,104
1404,4,"Acha mobile hai and same cheez delivered ki hai with fast delivery service, satisfied with daraz and seller, i bought many mobiles from daraz aj tak koi b mobile kharab nhe nikla, thanks daraz for maintenance of trust with customers. love from Rawalpindi",104
1405,5,Allahamdolilah received📩 mobile is original and new as mentioned recommended for buying. same thing which is ordered rather late delivered,104
1406,6,I received my parcel two days ago. genuine products hai ❤️❤️aur time pr delivered hua.😍 Dill khush ho gia cell dekh kr thank you so much bhai🥰,104
1407,7,buht acha phone ha original phone one year official warranty ha ❤❤,104
1408,8,real mobile set with complete box having wire charger wireless charger. jack pin with non active phone set. this is non active mobile set. i really very happy. thanks dear,104
1409,9,bahot acha mobile hy thanks daraz and seller,104
1410,10,Pin packed and original product Recommended seller,104
1411,11,good packing. arrived at time but mic ka problem lagta hai awaz agay bohat kam jati hai. subah tak daikhta ho nai tu return kar du ga,104
1412,12,nice product I ma really happy to buy from daraz and thank you seller pin packed product 😍😍😍😍i am really confused to buy this but amazing product ☺ you should also believe the saller and daraz,104
1413,13,Recommended seller... awesome product,104
1414,14,received original authentic,104
1415,15,"alhumdullilah, absolutely satisfied total genuine mobile complete accessories with wireless charging pad mobile is pin pack PTA approved thanks to teletel and daraz",104
1416,1,achhi packing but charging adapter was normal no handsfree no protector no mobile cover baqi use kr ke pta chalay ga dekhnay nice hai,105
1417,2,Alhamdulillah same recieved as shown in picture. Same specifications A1 condition and fast delivery. Thanks Daraz. i recmond it and i order one more.,105
1418,3,mobile is just go0d. average in use.. bettery timing is go0d.. camera is just average. overall ghar use k lia thek hai jaha bs call waghaira k lia instmal hota ho,105
1419,4,"I upgraded my stand by phone from A1+ to A2+. I received this phone in great packaging. Delivery was fast. Phone seems a little better than A1+. I wish it would have Type C charging. I'm surprised to see the camera quality, display and battery timing of this phone. A perfect phone in this range with very few compromises. Highly recommended.",105
1420,5,"Assalamu Alaikum, Thank God & Thanks Daraz Team & Wander/seller (XIAOMI). Good Packing & Short Delivery time. Original Product 100%. Recommended. Khushe hai ke AAZADI SALE mai itny Best Price main Redmi A2+ Offer kiya gya, Thanks Daraz app.",105
1421,6,"I recently ordered a phone , and I must say it was a convenient experience. The website had a user-friendly interface, making it easy to browse and compare options. Placing the order was straightforward, and they provided clear shipping information. The phone arrived in good condition and on time. Overall, a hassle-free online phone shopping experience.",105
1422,7,received my order .The product is very good .I am satisfied with Daraz and the seller response is good .But LCS service is poor due to not deliver my parcel to me not to inform me and delivered my parcel any other address.,105
1423,8,Very good quality and design. Mobile is genuine and working fine so far. Delivery was quite quick and I received the mobile next day of ordering. price was competitive with market. thank you Daraz.,105
1424,9,Genuine product and good cell phone in this range .. got at the lowest price through HBL Mega Deal 👍 .. Properly packed and timely delivered .. Satisfied with the seller 🙂 .. Cheers 🙂 !! #11.11,105
1425,10,Awesome 😎 💯% Original Product In This Price Range The Best Of The Best Mobile MI Redmi A2 Plus (3/64).... Thumbs up 👍 Is Price Range May Use Mobiles Ya Refurbish Mobile Milty hain To Kun Apnay Pasay Zaya Karain Use Or Refurbish Mobile lay kar Jab MI Redmi Day Raha Hay Brand New Box Pack Mobile MI Redmi A2 Plus (3/64) Bhot Hi Kaam Price May .....,105
1426,11,kmallllll hi hogyaaaa😍😍😍hrgiz b ni lgta tha k daraz sy mob b itny best milty hain...first time daraz sy kuch mngaya wo b direct mob mnga liya or drr tha k paisy gay mery lekin boht zbrdst mob mil gya seller boht honest hai bhiiii thank you or delivery boy ny to kmal hi krdiya time sy pehly hi delivery krdi😍❤️,105
1427,12,"Assalamualaikum, I placed the order fearing not to be scammed, but thanks to Allah, the experience was good, but it is a good mobile at this price, thanks to the seller and the drawer app. ❤️❤️❤️",105
1428,13,"Authentic and genuine product, good packing but badly handled by daraz i guess. delivered within timeline. highly recommend seller. thank you so much.",105
1429,14,Alhamdulillah same recieved as shown in picture. Same specifications A1 condition and fast delivery. Thanks Daraz. i recmond it and i order one more.,105
1430,15,Excellent Product and Original one. I bought it in #11.11 Sale. #11.11 is valuable for money saving. Awesome discount i get and original product i receive. Very fast delivery services. Xiaomi is doing very very good as always and daraz done it again very awesome sale. Thank you #daraz and #xiaomi 😊,105
1431,1,#11.11 PTA approved device received safely. Mobile battery was low and required charging before getting on.,106
1432,2,good mobile same as shown in the picture 😺 reviews dekh ky tu dar gaya tha but ❤️ genuine product hy pin pack pta approved and non active,106
1433,3,everything is perfect colour b same aya..😇 I am so happy thanks Daraz ..❤ highly recommended... 👌👍,106
1434,4,"I get the mobile its pta approved but made of Vietnam also its doesn't have charger that's the negative point , get the mobile on discounted rate in #11.11 . hopefully it will work for a long time 😃",106
1435,5,"phone was brand new, box packed, came in secure packaging,can't see the PTA sticker,, but seller said it is approved,, so i believe seller words😊.",106
1436,6,Got this in just Rs.26419 while market price is still Rs.30000. Thanks to Daraz 11.11 Exactly same as described. delivered in just 2 days. its my 4th cell phone purchase from Daraz. Amazing experience as always,106
1437,7,Yr bht he sasta mila sale mai market mai 35 ka hai 128gb or wholesale mai bhi 31 se kam mai nahi hai or dosra non active hai vip hogia mene online check kia hai original packing mai tha thanks bhai jan,106
1438,8,Buhat Acha Mobile hai 100% Original products thanks Daraz Thanks seller,106
1439,9,Mobile is the same as shown in the picture... Original product. Charger not available in the box.Satisfied with the product but delivery was far away from expectations,106
1440,10,#11.11 PTA approved device received safely. Mobile battery was low and required charging before getting on.,106
1441,11,nice 👍 good mobile but delivery is to slow over All is very good,106
1442,12,no charger no warranty card/ no any back cover only one mobile..,106
1443,13,best mobile phone very good,106
1444,14,i can't believe the price is low and the package is original excellent seller ☺️,106
1445,15,"mobile delivered in a good condition, realme is not providing charger with their sets. was worried about a comment mentioned in the review section, no such issues with my set. all good",106
1446,1,"Mobile received 2 days before delivery date. Mobile has all accessories. Mobile is looking good. But the warranty card has no information about Mobile (like IMEI number, purchase date, etc.)",107
1447,2,looks original proper pinpacked,107
1448,3,"The Product is original and branded, The quality is best. Thanks Daraz.",107
1449,4,"The cell phone is too good, the delivery service late. Good phone at this price. purchase on Installment by standard chartered Bank, at 3 equal installments without any mark up. Store coupon also used, after its final price was 44000",107
1450,5,"Firstly the Seller Was Non Responsive Nearly After Ten Days I Got the Response From Him, Then k Delivery Was Very Late, Waited For Nearly 12 Days But The Product Was Amazing, Box Was Pin Packed & Got the Same Color, the Seller Is Trustable & I Got This Phone On 11/11 Sale In Just 42500 Where As the Market Price Is 47000. This Phone Outclassed other Phones & Brands. The Specifications Are Amazing In this Pricetag, No Any Other Brand Offer These Specifications in Price. Value For Money Product,",107
1451,6,"“I am thoroughly impressed with the Tecno mobile I received. It’s not only a wonderful phone in terms of performance but also the seller’s attention to detail is much appreciated. The phone arrived with the seal intact, which reflects the seller’s commitment to delivering quality and genuine products. This not only gives me confidence in the authenticity of the device but also in the seller’s reliability. The phone itself has exceeded my expectations, offering great features and performance.",107
1452,7,"I had an amazing experience with this store! The customer service was top-notch, and the product exceeded my expectations. I highly recommend them to anyone looking for quality products and excellent service.",107
1453,8,seller didn't mark stamp on warranty card . when its warranty has started and when to end? how to claim its warranty if any issue happens but product received new and boxed pack.,107
1454,9,"The product was delivered same as per it's description, Item was Delivered in given time. excellent 💯 product in this price. Thanks to Seller Tecno and Thanks to Draz.",107
1455,10,Mobile received before delivery time and in ordered color. Very happy to received pin pack original product. Thanks seller and of course Daraz.,107
1456,11,Great Phone for the price. The packaging was great and the phone was sealed Thank you to the seller and also daraz for the 3k discount voucher highly recommend this seller and Tecno canon 20 I'm a bit sad i missed my chance to get the black colour but overall 9.8/10,107
1457,12,"Mobile received 2 days before delivery date. Mobile has all accessories. Mobile is looking good. But the warranty card has no information about Mobile (like IMEI number, purchase date, etc.)",107
1458,13,Outstading in this price also availed voucher as well ❤️❤️❤️ Best Phone Thanks Daraz you proved it,107
1459,14,vip service vip product same as shown 💯 orignal,107
1460,15,Latest Tecno Flagship phone The Camon 20. Everything of this phone is awesome and i hope my nephew will enjoy alot with this device. very satisfied. i bought this from Daraz Mall Tecno Flagship Store. totally Recommended,107
1461,1,پن پیک فون ہے۔ جو لوگ کہتے ہیں کہ ڈبے میں کچھ چیزیں کم ہیں ۔ تو شائد اس کی وجہ یہ ہے کہ یہ ماڈل چائنہ اسمبل ہے ۔ باقی اللہ بہتر جانتا ہے۔,108
1462,2,"It's 128 gb variant not available in Pakistan but the seller has amazingly provided it. The product is genuine, received well packed and timely deievered. Thanks to seller and daraz...",108
1463,3,mobile is pta aproved. moible is very good. this mobile was only available on daraz. in market it is not available .the crated goes to daraz. i bought it on 38919 rupess. 8 128 i hope it is a good price,108
1464,4,"It's 128 gb variant not available in Pakistan but the seller has amazingly provided it. The product is genuine, received well packed and timely deievered. Thanks to seller and daraz...",108
1465,5,mobile is pta aproved. moible is very good. this mobile was only available on daraz. in market it is not available .the crated goes to daraz. i bought it on 38919 rupess. 8 128 i hope it is a good price,108
1466,6,The product was same as was expected. Although delivery got very late but wait was worth it. Mobile was pin packed and PTA approved.Thanks a lot,108
1467,7,i have received my phone in time new and original condition best seller best service thank you daraz for best services!,108
1468,8,"origional product. pta approved hai, non activated phone tha. sim dal k active kiya warranty 1 year activate hui ha. at first i was worried by reading some negative comments but origional product rcvd. 5 stars to seller .",108
1469,9,I have received original product and I would like to purchase anything anytime with the seller again,108
1470,10,As i mentioned before this is a daraz exclusive 128gb version which is not available in the offline market thank you so much.,108
1471,11,Thanks seller,108
1472,12,"very nice phone! comes with charger, screen protector, back cover. Charging is really fast and battery last around 2 days. I think it's the best phone in this price if you are not into camera that much.",108
1473,13,#11.11 This phone is amazing... Very fast speed...,108
1474,14,"Best purchase having PTA Approved and seal pack thanks for good price and good mobile, i purchased it because of daraz verified tag",108
1475,15,"Express Delivery Bhi 3din men mili Karachi men, seller response nhi karta. but product acha hai. pin packed hai. jo order kia whi mila. 8/128",108
1476,1,"phone is damaged from edges, pictures uploaded",109
1477,2,Same As Described original product found in reasonable price than Market,109
1478,3,"I ordered phone in black color but they sent me in Green color. After doing so, he stopped seeing my msgs. Such a ridiculous customer service. I’m completely disappointed over this.",109
1479,4,#11.11 Ordered grey colour but received green. Green is also a very good colour. Product is very good. The price is also very reasonable as compared to the market.,109
1480,5,Same As Described original product found in reasonable price than Market,109
1481,6,thanks 👍 good product 👍 colour black kaha tha but green Mila anyway so NYC colour fade,109
1482,7,so beautiful so elegant just looking like a waooo😔😔😔,109
1483,8,Best purchase of the year so far! great refresh rate and works seamlessly! Hope I can upgrade to the pro version.,109
1484,9,Product is good and reasonable. Delayed delivery.,109
1485,10,brand new and perfectly packed. satisfied!,109
1486,11,took at best price but rider is worst. three time they put fake attempt on system.,109
1487,12,The product is awesome but I buy grey color and seller send me mint green color,109
1488,13,Perfectly delivered.,109
1489,14,abey bhai mjhe tou mla hi nhi abhi tlk piece kha delivered kia hai?,109
1490,15,delivery time too long and Seller does not respond to messages,109
1491,1,"Dear Seller, The cell phone is the same as shown, and also, thanks for the quick delivery. Thums Up",110
1492,2,we'll packed box pack ram 4+3 rom 128gb reason able price just 1 issue net of out of warranty status show ho raha hy,110
1493,3,"thankx daraz, thankx saller, boht fast delivery, Jo model order Kya same wohi mila aur deliver very very fast good 👍 packing",110
1494,4,Assalamu alaikum i happy to have that mobile thank you for discount seller service is very impressive deliver timely as they promised and there response was very quick thank you for your Service...,110
1495,5,السلام علیکم ماشاءاللہ مجھے موبائل مل گیا ھے بہت ہی شاندار موبائل ھے اور سیلر بھی بہت کوآپریٹیو ھے پیکنگ بھی زبردست تھی اور جو چیز منگوائی وہی بھیجی بہت شکریہ,110
1496,6,"Recieved as promised by seller, i demanded blue color which was out of stock but the seller not only arranged it but sent it through TCS which delivered in two days only. Wish more sellers are like this on daraz. Highly recommended ✌️👌👍",110
1497,7,"thankx daraz, thankx saller, boht fast delivery, Jo model order Kya same wohi mila aur deliver very very fast good 👍 packing",110
1498,8,both Acha phone ha seller both cooperative ha .......seller ne itni jaldi delivery Karwa di only in 2 days ...I really like it 🥰,110
1499,9,Ali Communication (Khanewal) delivered 100% genuine product Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty. MASHALLAH the supplier is really honest and I am really happy to receive it. Swift Delivery. Amazing Service. Highly recommended. JAZAKALLAH.,110
1500,10,Received my order. 👍👍Very cooperative dealer/seller.Received as shown in the picture with all other accessories.The phone is working smoothly. Thank you so very much.Highly recommended👏will again buy something from your store soon insha'Allah.😊,110
1501,11,great seller fastest delivery I highly recommend that I received ❤️💯,110
1502,12,🫡🫡🫡🫡,110
1503,13,"Thank you for this great quality product. Delivery was quicker than expected, and product itself was exactly as advertised. Keep up the good work. , 👍👍",110
1504,14,thankful to daraz seller,110
1505,15,recieved before time. seller respomce was quick and delivery was fast. set is pin packed with pta seal. had great experience ordering from here.,110
1506,1,"The phone is original in good condition but the delivery system of daraz is very slow, In 2 weeks i got this mobile overall it's a good phone. i will recommend",111
1507,2,Original phone seller response is satisfactory delivery is a little late but overall a good experience . Thanks seller and daraz.,111
1508,3,mobile was box packed looks new. let's see it's working .. recommended and will update this after 6months,111
1509,4,Original product received. Good product in reasonable price.,111
1510,5,Same product as shown in description amzaing,111
1511,6,Zabardast cheez...,111
1512,7,Mashallah... Thank you so much Daraz... Good Product Zabardast Product hai.. Outstanding Thanks Daraz.....❤️ #11 11 #11.11,111
1513,8,sooooper thanks to Daraz Seller,111
1514,9,Original mobile hai tech sirat ki warranty k sath pin pack delivered in time,111
1515,10,the product is good in quality. and is same as shown. I recommend. but one thing is hands free is not held.,111
1516,11,Received in perfect condition,111
1517,12,boaht zabardast.great product,111
1518,13,product is very good quality but delivery was very late,111
1519,14,Great Daraz 11.11 Sale Nice Daraz Great Service Great Price,111
1520,15,Original Product but delivery is late.. anyhow Mob is Good.,111
1521,1,1 . Look & Design: Phone is awesome in look very beautiful design. Feels like premium flagship 2. Performance : Satisfactory 3. Battery : Awesome 4. Front Camera Average 5. Back Camera : Good but not excellent 6. Over all : Value for money. Recommended this item.,112
1522,2,بہت ہی اچھا موبائل ہے اور بہت پیاری پیکنگ ہے بیسٹ کوالٹی کا موبائل ہے اور بہت ہی کام قیمت میں,112
1523,3,1. Look & Design : Phone is awesome in look ver beautiful design. Feels like premium flagship 2. Performance : satisfactory 3. Battery : Awesome 4. Front Cam: Average 5. Back Camera: good but not excellent 6. Over all: value for money. Recommended in tgis price segment,112
1524,4,I like the product its non active device and nicely company packed. I Always order from your store. 👍 thanks i received samecolor as i want,112
1525,5,بہت ہی اچھا موبائل ہے اور بہت پیاری پیکنگ ہے بیسٹ کوالٹی کا موبائل ہے اور بہت ہی کام قیمت میں,112
1526,6,"Product was delivered within two days, Alhamdolillah I received the same phone as they promised. I was worried about the delivery of the product but the seller was very cooperative. Thankyou again. I am unable to share my phone's pictures because i captured them from my old phone, and unfortunately its battery is dead, (the reason i bought this phone). I would definitely recommend people to buy from AlhamdoLillah Traders Co. They are trusted 😃, From: Dera Ismail Khan.",112
